userid,user_profile_description,follower_count,following_count,account_creation_date,account_language,ratio_follower_to_following,descr_len,days_since_creation,avg_tweet_len,avg_hashtag_num,avg_hashtag_char_num,avg_mentions_num,avg_urls_num,tweet_url_ratio,retweet_rate,retweet_url_rate,tweet_std,avg_tweets_per_day
478637615,,1, 12,30/01/2012,en, 0.08333,0,2528, 39.66667,0.0,0, 0.66667,0.0,0.0, 0.33333,0.0,0.5,1.5
478645171,,1, 8,30/01/2012,en, 0.125,0,2528, 21.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
478648863,live like a human.be smart enjoy life!!!!!,14, 34,30/01/2012,en, 0.41176,42,2528, 86.56497,0.08475,11.13333, 1.33333,0.0226,0.0226, 0.15254,0.01695,3.25699,2.85484
478672339,,23, 63,30/01/2012,en, 0.36508,0,2528, 75.28378,0.22297,10.75758, 1.05405,0.12162,0.12162, 0.23649,0.04054,1.14586,1.70115
478677107,Adobe enthusiast News/Politics junkie MAC makeup artist extraordinaire,37, 36,30/01/2012,en, 1.02778,72,2528, 88.67692,0.2,10.0, 0.84615,0.63077,0.6, 0.70769,0.58462,0.33124,1.08333
478678139,,1, 0,30/01/2012,en, 0,0,2528, 27.0,1.0,18.0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
478684701,,15, 103,30/01/2012,en, 0.14563,0,2528, 102.67391,0.26087,10.33333, 1.1087,0.91304,0.86957, 0.43478,0.32609,4.88636,5.11111
478685720,,8, 28,30/01/2012,en, 0.28571,0,2528, 31.05556,0.0,0, 0.22222,0.11111,0.11111, 0.0,0.0,0.4,1.2
478695735,Químico devorador de cómics y cinéfilo. "Prefiero ser un cerdo que un fascista",153, 602,30/01/2012,en, 0.25415,80,2528, 97.65,0.06,13.66667, 0.625,0.44,0.44, 0.115,0.015,2.78544,3.63636
478712612,Sustainable Travel,69, 483,30/01/2012,en, 0.14286,18,2528, 140.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
478718189,humanist activist free speech and free thought supporter,256, 241,30/01/2012,en, 1.06224,58,2528, 94.89447,0.01508,10.33333, 0.75377,0.36683,0.36683, 0.17085,0.01508,2.315,2.45679
478729821,Simples Humilde e Simpatico,2, 51,30/01/2012,en, 0.03922,28,2528, 31.66667,0.0,0, 0.0,0.33333,0.33333, 0.0,0.0,0.5,1.5
478747918,,5, 7,30/01/2012,en, 0.71429,0,2528, 63.5,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,2.0
478748795,,0, 2,30/01/2012,en, 0.0,0,2528, 119.0,0.0,0, 5.5,0.0,0.0, 1.0,0.0,0.0,2.0
478749970,,3, 23,30/01/2012,en, 0.13043,0,2528, 82.61538,0.0,0, 0.76923,0.0,0.0, 0.76923,0.0,2.68512,2.88889
478750511,,2, 14,30/01/2012,en, 0.14286,0,2528, 20.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
478750875,Locally owned business here for all your Ski Snowboard Bicycle and Skateboard needs! We are a full retail store and full service repair shop!,12, 9,30/01/2012,en, 1.33333,143,2528, 98.705,0.125,7.08, 0.015,0.87,0.82, 0.015,0.005,1.08396,1.44928
478759273,,5, 5,30/01/2012,en, 1.0,0,2528, 46.66667,0.4,12.0, 0.0,0.0,0.0, 0.0,0.0,1.47902,3.75
478761420,,0, 5,30/01/2012,en, 0.0,0,2528, 19.66667,0.0,0, 0.0,0.33333,0.33333, 0.0,0.0,0.5,1.5
478764835,,110, 11,30/01/2012,en, 10.0,0,2528, 91.81,0.0,0, 0.0,1.0,1.0, 0.0,0.0,3.74671,8.69565
478781681,,0, 2,30/01/2012,en, 0.0,0,2528, 140.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
478785560,Hey! ;),12, 48,30/01/2012,en, 0.25,7,2528, 29.5,0.0,0, 0.5,0.1,0.1, 0.1,0.0,0.72843,1.42857
478787132,,13, 0,30/01/2012,en, 0,0,2528, 63.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
478793633,,86, 186,30/01/2012,en, 0.46237,0,2528, 77.20419,0.10471,11.55, 0.60733,0.06806,0.06283, 0.61257,0.02094,7.89486,6.16129
478797383,,5, 2,30/01/2012,en, 2.5,0,2528, 78.25,0.0,0, 0.0,0.5625,0.5625, 0.0,0.0,0.42133,1.23077
478808531,Only overwatch arts (retweet) I don't own anything +18,2, 7,30/01/2012,en, 0.28571,55,2528, 89.95918,1.10204,7.5, 0.95918,0.06122,0.06122, 0.7551,0.0,2.77776,3.76923
478824861,,265, 415,30/01/2012,en, 0.63855,0,2528, 112.9799,0.0804,14.5, 0.81407,0.40704,0.40704, 0.53769,0.11558,0.7651,1.33557
478831667,2Faiithful 2Real && 2Soliid 2 Be Siingle..#TeamLiightSkiin #TeamBaddBiitch #TeamGetMoney..#SOwatYUknoeBOUTiit,36, 51,30/01/2012,en, 0.70588,109,2528, 63.68306,0.02732,14.4, 0.21311,0.3388,0.3388, 0.19126,0.0,5.65397,3.89362
478836247,,2, 11,30/01/2012,en, 0.18182,0,2528, 47.65,0.05,12.0, 0.55,0.1,0.1, 0.05,0.05,2.36643,2.0
478856724,,4, 12,30/01/2012,en, 0.33333,0,2528, 53.33333,0.0,0, 1.33333,0.33333,0.33333, 0.33333,0.0,0.5,1.5
478859943,,48, 79,30/01/2012,en, 0.60759,0,2528, 64.46632,0.09845,6.84211, 0.32642,0.01036,0.01036, 0.10363,0.0,1.90236,2.38272
1229606529642483717,,5, 18,18/02/2020,en, 0.27778,0,-413, 87.15,0.005,15.0, 0.95,0.05,0.05, 0.95,0.0,10.71632,22.22222
478864838,Hey tu! Tan solo VIVE,144, 105,30/01/2012,en, 1.37143,21,2528, 69.22,0.025,8.2, 0.375,0.15,0.15, 0.305,0.0,4.48255,7.40741
478867085,☾simple but effective ☾,315, 500,30/01/2012,en, 0.63,23,2528, 106.03614,0.01205,19.5, 0.87952,0.24699,0.24699, 0.86145,0.16867,0.94951,1.5514
478877237,,0, 0,30/01/2012,en, 0,0,2528, 75.33333,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.5,1.5
478879506,,1, 20,30/01/2012,en, 0.05,0,2528, 55.8,0.2,8.0, 0.6,0.4,0.4, 0.2,0.0,0.43301,1.25
478880036,jikook enthusiast since jimin was born in Busan first,3024, 171,30/01/2012,en, 17.68421,53,2528, 87.63351,0.46073,6.86364, 1.05236,0.08377,0.08377, 0.73298,0.06283,2.95235,3.18333
478883927,,3, 26,30/01/2012,en, 0.11538,0,2528, 94.13846,0.47692,9.83871, 1.64615,0.2,0.2, 0.09231,0.0,4.13524,2.82609
478892425,Gedreven en ambitieuze young professionals die zich voorbereiden om in de financiële dienstverlening daadwerkelijk het verschil te maken!,12, 29,30/01/2012,en, 0.41379,137,2528, 120.7,2.375,9.74737, 0.45,0.2,0.2, 0.025,0.025,1.49071,2.66667
478897364,Ódiame y yo también te querré Guareña-Don Benito,269, 314,30/01/2012,en, 0.85669,54,2528, 64.43005,0.10881,16.19048, 0.36788,0.09326,0.09326, 0.25389,0.03109,0.98141,1.49612
478898446,,4, 0,30/01/2012,en, 0,0,2528, 92.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
478898868,Psicologa Clinicaconvinta idealista sostenitrice delle differenze.,60, 310,30/01/2012,en, 0.19355,68,2528, 103.872,0.912,8.25439, 0.664,0.2,0.2, 0.336,0.072,1.78036,1.95312
478911726,,0, 1,30/01/2012,en, 0.0,0,2528, 105.5,0.16667,16.0, 0.16667,0.0,0.0, 0.0,0.0,0.4,1.2
3541632079,VapeTool has a complete line-up of American-made products designed for all your recreational and processing needs!,96, 196,12/09/2015,en, 0.4898,114,1207, 124.96262,2.42056,8.2973, 1.35514,0.75701,0.70093, 0.09346,0.04673,1.05875,1.64615
478915101,,0, 0,30/01/2012,en, 0,0,2528, 79.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
478938486,♥,69, 162,30/01/2012,en, 0.42593,1,2528, 61.68421,0.21053,9.0, 0.57895,0.13158,0.13158, 0.52632,0.0,0.68092,1.40741
478941573,,9, 56,30/01/2012,en, 0.16071,0,2528, 99.66667,0.0,0, 0.66667,0.0,0.0, 0.0,0.0,0.0,3.0
478949470,,0, 2,30/01/2012,en, 0.0,0,2528, 52.51724,0.0,0, 0.0,0.01724,0.01724, 0.0,0.0,0.96619,1.52632
478949884,,0, 0,30/01/2012,en, 0,0,2528, 87.25,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.74536,1.33333
478953479,,1, 25,30/01/2012,en, 0.04,0,2528, 43.6,0.15,9.33333, 0.4,0.0,0.0, 0.0,0.0,0.51281,1.17647
478972375,,1, 12,30/01/2012,en, 0.08333,0,2528, 108.4,0.8,15.5, 0.2,0.8,0.8, 0.0,0.0,0.0,1.0
478978396,,2, 3,30/01/2012,en, 0.66667,0,2528, 95.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
478978997,I love everything in my life ..^.^.. I love u God!,50, 99,30/01/2012,en, 0.50505,50,2528, 86.77987,0.22013,8.54286, 1.12579,0.31447,0.31447, 0.42138,0.08176,1.84974,2.23944
478990911,#Renewable Energy,70, 385,30/01/2012,en, 0.18182,17,2528, 110.44898,0.47959,10.69149, 1.09694,0.18367,0.18367, 0.45918,0.06122,0.93606,1.39007
479006499,,0, 0,30/01/2012,en, 0,0,2528, 99.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,4.0
479007529,,0, 0,30/01/2012,en, 0,0,2528, 9.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479014339,https://t.co/xKNlSA1XDr,0, 0,30/01/2012,en, 0,23,2528, 81.0,0.0,0, 1.0,0.5,0.5, 0.0,0.0,0.0,2.0
479020247,,35, 82,30/01/2012,en, 0.42683,0,2528, 98.07801,0.02837,17.5, 1.1844,0.04965,0.04255, 0.77305,0.0,2.3156,2.31148
479022637,,25, 151,30/01/2012,en, 0.16556,0,2528, 37.0,0.0,0, 0.38889,0.11111,0.11111, 0.05556,0.0,2.64575,3.0
479026267,Je M'appel Boutina Imed Eddine J'ai 18ans J'habite A Oran J'ai Des Origines Algériennes,9, 19,30/01/2012,en, 0.47368,87,2528, 40.705,0.045,8.66667, 0.0,0.77,0.765, 0.0,0.0,0.47386,1.22699
479031856,,8, 3,30/01/2012,en, 2.66667,0,2528, 3.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479042351,//Estudiante de Ingeniería aeroespacial en la UPM// Donde acaba un camino siempre empieza otro,132, 129,30/01/2012,en, 1.02326,94,2528, 95.69634,0.26178,10.62, 0.91623,0.04188,0.04188, 0.52356,0.03665,1.27691,1.73636
479064503,,2, 14,30/01/2012,en, 0.14286,0,2528, 89.5,0.0,0, 1.0,0.5,0.5, 0.0,0.0,0.0,1.0
479064716,'*OD247* ღ One Direction ✿σηe Directioη♔ 24·7·1O©♥ quieres saber mas de ellos? siguenos aca;) @soymariiana_1D y @nanysaavedra .. OneDirection♥Siguenos;),721, 970,30/01/2012,en, 0.7433,154,2528, 100.85938,0.27604,11.15094, 0.80729,0.20833,0.18229, 0.65104,0.10938,42.00595,48.0
479074516,,0, 20,31/01/2012,en, 0.0,0,2527, 66.125,0.0,0, 0.75,0.0,0.0, 0.0,0.0,2.0,4.0
479083734,,149, 603,31/01/2012,en, 0.2471,0,2527, 76.90206,0.04639,12.22222, 0.71649,0.15979,0.15979, 0.46907,0.03093,1.10438,1.57724
479095220,,41, 33,31/01/2012,en, 1.24242,0,2527, 42.5,1.0,18.0, 0.0,0.0,0.0, 0.0,0.0,0.0,2.0
479097668,,0, 13,31/01/2012,en, 0.0,0,2527, 140.0,1.0,8.0, 0.0,1.0,1.0, 0.0,0.0,0.0,2.0
479105278,고3여학생/음악듣기/작은고양이냥이/막대사탕~♥,3, 9,31/01/2012,en, 0.33333,26,2527, 54.25,0.0,0, 0.905,0.0,0.0, 0.0,0.0,11.1971,12.5
479113782,,0, 0,31/01/2012,en, 0,0,2527, 4.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479129956,Bottom who ❤ big dicksswallowing jockstraps socks agressive tops rimmers and men not boys #Jock,1819, 648,31/01/2012,en, 2.8071,100,2527, 60.87363,0.52747,9.47917, 0.64835,0.25275,0.21429, 0.25275,0.05495,1.97852,2.33333
479151668,Amoo el futbol es un Arte inexplicableme gustan las personas honestas y senceras soy solteroo y sin compromiso si qieres saber mas d mi Fllowme!!!,10, 47,31/01/2012,en, 0.21277,149,2527, 42.33333,0.0,0, 0.16667,0.0,0.0, 0.0,0.0,0.5,1.5
479153779,,0, 5,31/01/2012,en, 0.0,0,2527, 140.0,0.0,0, 1.0,0.0,0.0, 1.0,0.0,0.0,1.0
479164390,,8, 16,31/01/2012,en, 0.5,0,2527, 98.75,0.25,13.0, 0.6875,0.375,0.375, 0.25,0.125,0.62361,1.33333
479173120,,1, 20,31/01/2012,en, 0.05,0,2527, 47.33333,0.66667,7.0, 3.33333,0.0,0.0, 0.0,0.0,0.5,1.5
479188944,,3, 9,31/01/2012,en, 0.33333,0,2527, 11.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
479191696,,2, 16,31/01/2012,en, 0.125,0,2527, 76.22222,0.0,0, 1.22222,0.0,0.0, 0.11111,0.0,0.45175,1.28571
479193057,,0, 0,31/01/2012,en, 0,0,2527, 10.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479198533,,127, 174,31/01/2012,en, 0.72989,0,2527, 54.64249,0.11399,9.18182, 0.41451,0.05181,0.05181, 0.05181,0.00518,0.92147,1.45113
479214921,,15, 10,31/01/2012,en, 1.5,0,2527, 61.75,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.4714,1.33333
479215423,,9, 8,31/01/2012,en, 1.125,0,2527, 131.36842,1.47368,8.92857, 1.52632,0.84211,0.84211, 0.89474,0.78947,0.22906,1.05556
479220046,,11, 291,31/01/2012,en, 0.0378,0,2527, 42.40909,0.04545,15.0, 0.72727,0.04545,0.04545, 0.0,0.0,0.82353,1.29412
479228581,,0, 15,31/01/2012,en, 0.0,0,2527, 72.5,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,4.0
479231191,,0, 0,31/01/2012,en, 0,0,2527, 25.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479243665,Mi vida a sido un desastre pero tú cambiantes mi sufrimiento a Felicidad y es x eso que TE AMO 💜💙,3, 37,31/01/2012,en, 0.08108,124,2527, 90.25,0.25,14.0, 0.75,1.0,1.0, 0.0,0.0,0.0,1.0
479256864,,10, 29,31/01/2012,en, 0.34483,0,2527, 23.625,0.0,0, 0.125,0.0,0.0, 0.0,0.0,1.2,1.6
479268309,,0, 1,31/01/2012,en, 0.0,0,2527, 124.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479275971,• Health Inspector at PKD Pekan • https://t.co/pRz9mYhnIA,85, 189,31/01/2012,en, 0.44974,105,2527, 39.2,0.1,4.5, 0.155,0.01,0.01, 0.005,0.0,2.27018,2.63158
479276058,,0, 12,31/01/2012,en, 0.0,0,2527, 74.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.5,2.5
479276734,,7, 16,31/01/2012,en, 0.4375,0,2527, 91.4,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.5,2.5
479281717,,0, 8,31/01/2012,en, 0.0,0,2527, 42.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479292946,I am bless by God,0, 1,31/01/2012,en, 0.0,17,2527, 32.2,0.0,0, 0.0,0.2,0.2, 0.0,0.0,0.72843,1.42857
479323835,i have random dance party any where,3, 24,31/01/2012,en, 0.125,35,2527, 47.0,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,2.0
479328367,You must be the change you want to see in the world......Mahatma Gandhi.,46, 15,31/01/2012,en, 3.06667,72,2527, 84.17172,1.04545,7.8744, 0.34848,0.45455,0.45455, 0.06061,0.0,4.54647,3.47368
479342968,,2, 6,31/01/2012,en, 0.33333,0,2527, 13.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479349459,,0, 0,31/01/2012,en, 0,0,2527, 48.5,0.0,0, 0.25,1.0,1.0, 0.0,0.0,0.0,1.0
479350636,,3, 0,31/01/2012,en, 0,0,2527, 12.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479353524,,5, 15,31/01/2012,en, 0.33333,0,2527, 58.66667,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.28748,1.09091
479355992,,0, 0,31/01/2012,en, 0,0,2527, 22.0,0.0,0, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
479360420,,4, 20,31/01/2012,en, 0.2,0,2527, 128.1875,0.3125,8.6, 0.0,1.0,1.0, 0.0,0.0,0.0,1.0
479364985,,1, 4,31/01/2012,en, 0.25,0,2527, 46.0,0.0,0, 1.0,1.0,1.0, 1.0,1.0,0.0,1.0
479365510,,0, 59,31/01/2012,en, 0.0,0,2527, 28.0,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,2.0
479369465,,0, 14,31/01/2012,en, 0.0,0,2527, 24.6,0.0,0, 0.0,0.2,0.2, 0.0,0.0,0.0,5.0
479375582,my name is Amy beggans X I enjoy listening to 1D and I love them all3! please follow and ill follow back,12, 11,31/01/2012,en, 1.09091,108,2527, 43.5,0.0,0, 1.34615,0.0,0.0, 0.03846,0.0,3.0,13.0
479375715,,1, 1,31/01/2012,en, 1.0,0,2527, 11.5,0.0,0, 0.5,0.0,0.0, 0.0,0.0,0.0,2.0
479377176,,3, 0,31/01/2012,en, 0,0,2527, 114.01117,2.82123,9.77426, 1.88827,0.01676,0.01117, 0.87151,0.01117,72.91905,44.75
479379404,,2, 10,31/01/2012,en, 0.2,0,2527, 28.0,0.0,0, 1.5,0.0,0.0, 0.0,0.0,0.0,2.0
479388274,,169, 942,31/01/2012,en, 0.17941,0,2527, 118.32821,0.65128,9.93701, 1.27692,0.04615,0.04615, 0.97436,0.0359,2.44435,2.11957
479396078,,1, 9,31/01/2012,en, 0.11111,0,2527, 31.57143,0.0,0, 0.42857,0.0,0.0, 0.0,0.0,0.82916,1.75
479399091,,0, 0,31/01/2012,en, 0,0,2527, 56.395,0.0,0, 0.01,1.005,1.0, 0.01,0.01,99.0,100.0
479401160,,3, 9,31/01/2012,en, 0.33333,0,2527, 67.0,0.0,0, 1.0,0.0,0.0, 0.5,0.0,0.0,2.0
479401635,orang pinggiran....,54, 92,31/01/2012,en, 0.58696,19,2527, 82.36,0.0,0, 2.61,0.0,0.0, 0.05,0.0,6.18441,5.55556
479405286,Sociaal wijkbeheerder bij Woningbedrijf Velsen.,150, 46,31/01/2012,en, 3.26087,47,2527, 93.1,0.0,0, 0.125,0.025,0.025, 0.02,0.01,1.52264,2.5974
479405870,im very cooolllll,0, 8,31/01/2012,en, 0.0,18,2527, 42.33333,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,3.0
479419161,,7, 40,31/01/2012,en, 0.175,0,2527, 125.16062,0.86528,5.64671, 0.49741,0.83938,0.81865, 0.14508,0.02073,2.18852,3.06349
479438917,,1, 17,31/01/2012,en, 0.05882,0,2527, 38.66667,0.0,0, 0.66667,0.0,0.0, 0.44444,0.0,0.33072,1.125
479442459,Bazinga!!,37, 137,31/01/2012,en, 0.27007,9,2527, 77.85714,0.60714,10.26471, 0.92857,0.23214,0.23214, 0.32143,0.125,2.4267,2.33333
479445744,,2, 0,31/01/2012,en, 0,0,2527, 57.0,0.0,0, 1.0,0.0,0.0, 1.0,0.0,0.0,1.0
479457227,,0, 12,31/01/2012,en, 0.0,0,2527, 50.0,0.0,0, 1.0,0.0,0.0, 0.0,0.0,0.0,1.0
479466144,,19, 194,31/01/2012,en, 0.09794,0,2527, 125.81034,1.08621,6.56349, 1.11207,0.14655,0.14655, 1.0,0.14655,9.68102,4.83333
479471304,,0, 0,31/01/2012,en, 0,0,2527, 33.0,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,1.0
479492933,احب الصالحين ولست منهم عسى ان انال بهم شفاعه,147, 385,31/01/2012,en, 0.38182,44,2527, 109.20312,0.44271,12.21176, 0.80729,0.17188,0.17188, 0.66146,0.07292,0.68573,1.26316
479518823,,0, 1,31/01/2012,en, 0.0,0,2527, 14.0,0.0,0, 0.33333,0.0,0.0, 0.0,0.0,0.5,1.5
479520540,,2, 11,31/01/2012,en, 0.18182,0,2527, 120.33333,0.0,0, 0.66667,0.0,0.0, 0.0,0.0,0.5,1.5
479526969,,0, 0,31/01/2012,en, 0,0,2527, 53.375,0.0,0, 0.0,0.0,0.0, 0.0,0.0,0.0,8.0
479535252,,8, 23,31/01/2012,en, 0.34783,0,2527, 70.65354,0.0,0, 0.44882,0.0,0.0, 0.00787,0.0,38.74617,18.14286
479538361,,5, 37,31/01/2012,en, 0.13514,0,2527, 54.0,0.0,0, 1.0,1.0,1.0, 0.0,0.0,0.0,1.0
479540299,,52, 71,31/01/2012,en, 0.73239,0,2527, 106.45455,0.54545,7.66667, 0.18182,0.18182,0.18182, 0.0,0.0,0.0,1.0
